time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,ipr,qfi,entropy
8.5000000000e+00,2.5738103005e-01,4.5649319543e-02,4.1991299930e-02,5.7500545577e-02,1.1827866442e-01,1.8545418253e-02,4.6065372223e-01,4.3977556588e+00,3.3340661187e+00,9.7081107713e+04,8.6428411100e-03
9.0000000000e+00,2.5639836131e-01,4.6820184102e-02,4.1627802634e-02,5.9590511017e-02,1.1664890376e-01,1.9748538935e-02,4.5916569824e-01,4.4255530459e+00,3.3551838309e+00,9.6988232884e+04,9.2105305862e-03
9.5000000000e+00,2.5549153655e-01,4.8060716208e-02,4.1191544281e-02,6.1832059527e-02,1.1513395440e-01,2.1104138155e-02,4.5718605087e-01,4.4555432970e+00,3.3803654644e+00,9.6924958635e+04,9.5887635927e-03
1.0000000000e+01,2.5424974325e-01,4.9472499966e-02,4.0727772244e-02,6.4052389722e-02,1.1347388826e-01,2.2478332870e-02,4.5554537368e-01,4.4843565174e+00,3.4041961411e+00,9.6832374103e+04,1.0064454155e-02
1.0500000000e+01,2.5292287768e-01,5.0885511028e-02,4.0249424464e-02,6.6374695256e-02,1.1163696725e-01,2.3956194028e-02,4.5397433029e-01,4.5128683561e+00,3.4280111402e+00,9.6707757639e+04,1.0424159642e-02
1.1000000000e+01,2.5109421689e-01,5.2342680142e-02,3.9707523094e-02,6.8933143727e-02,1.0963800761e-01,2.5487053524e-02,4.5279737501e-01,4.5404028346e+00,3.4505118765e+00,9.6596726263e+04,1.0948341975e-02
1.1500000000e+01,2.4943443725e-01,5.3735774926e-02,3.9153049304e-02,7.1471626679e-02,1.0784973266e-01,2.7021528216e-02,4.5133385096e-01,4.5667888292e+00,3.4745120278e+00,9.6458946312e+04,1.1593614955e-02
1.2000000000e+01,2.4865625538e-01,5.5225198139e-02,3.8688715035e-02,7.3938071402e-02,1.0599796385e-01,2.8603393192e-02,4.4889040301e-01,4.5944155087e+00,3.5038575879e+00,9.6327617222e+04,1.1895121987e-02
1.2500000000e+01,2.4714525069e-01,5.6862763114e-02,3.8222782107e-02,7.6777087868e-02,1.0369717130e-01,3.0281980228e-02,4.4701296469e-01,4.6219375867e+00,3.5315654796e+00,9.6229669606e+04,1.2251277871e-02
1.3000000000e+01,2.4548342699e-01,5.8443008985e-02,3.7641561322e-02,7.9557644316e-02,1.0134424381e-01,3.1961803979e-02,4.4556831060e-01,4.6457929653e+00,3.5555892314e+00,9.6042089603e+04,1.2728519336e-02
1.3500000000e+01,2.4379923095e-01,6.0124733705e-02,3.7160579141e-02,8.2412881758e-02,9.9220317238e-02,3.3866776973e-02,4.4341548023e-01,4.6729425974e+00,3.5863534582e+00,9.5948127758e+04,1.3334283534e-02
1.4000000000e+01,2.4191395327e-01,6.1888277323e-02,3.6527926256e-02,8.5524425456e-02,9.6884261215e-02,3.5777366077e-02,4.4148379040e-01,4.6981293452e+00,3.6156459380e+00,9.5825642863e+04,1.3569253334e-02
1.4500000000e+01,2.4023179750e-01,6.3650819856e-02,3.5867343321e-02,8.8496999114e-02,9.4572125235e-02,3.7785913848e-02,4.3939500113e-01,4.7217254165e+00,3.6453702495e+00,9.5685662380e+04,1.4118159611e-02
1.5000000000e+01,2.3846066998e-01,6.5507075023e-02,3.5249071431e-02,9.1639096997e-02,9.2221411399e-02,3.9704260981e-02,4.3721841418e-01,4.7444011742e+00,3.6759834136e+00,9.5522523154e+04,1.4668681916e-02
1.5500000000e+01,2.3656622716e-01,6.7400457690e-02,3.4639981567e-02,9.4770130958e-02,8.9629238293e-02,4.1782259693e-02,4.3521170463e-01,4.7662164964e+00,3.7054041685e+00,9.5343922648e+04,1.4695627402e-02
1.6000000000e+01,2.3481686311e-01,6.9482218101e-02,3.4064700161e-02,9.8040120840e-02,8.7324083852e-02,4.4004936849e-02,4.3226707708e-01,4.7906086380e+00,3.7431346754e+00,9.5265212493e+04,1.5097530839e-02
1.6500000000e+01,2.3292330208e-01,7.1371856535e-02,3.3390351450e-02,1.0143150695e-01,8.4808764205e-02,4.6180060553e-02,4.2989415823e-01,4.8102335573e+00,3.7752291321e+00,9.5077411202e+04,1.5604911764e-02
1.7000000000e+01,2.3091884653e-01,7.3332492702e-02,3.2753098835e-02,1.0474555988e-01,8.2385644645e-02,4.8306810999e-02,4.2755754642e-01,4.8284731926e+00,3.8070298222e+00,9.4884981916e+04,1.6274339292e-02
1.7500000000e+01,2.2869712992e-01,7.5317717308e-02,3.2189158237e-02,1.0809565926e-01,7.9923077951e-02,5.0648464908e-02,4.2512879241e-01,4.8471297251e+00,3.8404905294e+00,9.4718720084e+04,1.6885609344e-02
1.8000000000e+01,2.2656382563e-01,7.7404668293e-02,3.1626730498e-02,1.1170765157e-01,7.7376028340e-02,5.2935955241e-02,4.2238514043e-01,4.8651301687e+00,3.8759694244e+00,9.4600236254e+04,1.7271014368e-02
1.8500000000e+01,2.2410897472e-01,7.9537573152e-02,3.1051035293e-02,1.1515262220e-01,7.4810348818e-02,5.5083337334e-02,4.2025610849e-01,4.8793258964e+00,3.9059248570e+00,9.4419066112e+04,1.7898235252e-02
1.9000000000e+01,2.2189982647e-01,8.1562696801e-02,3.0482189802e-02,1.1839910704e-01,7.2341256636e-02,5.7398776333e-02,4.1791614692e-01,4.8928690062e+00,3.9366777242e+00,9.4185851669e+04,1.8319568993e-02
1.9500000000e+01,2.2009670046e-01,8.3806094912e-02,2.9966622821e-02,1.2202529310e-01,6.9952091433e-02,5.9869713642e-02,4.1428348363e-01,4.9095119853e+00,3.9783154397e+00,9.4135980671e+04,1.8942505712e-02
2.0000000000e+01,2.1769140090e-01,8.6038873632e-02,2.9341972486e-02,1.2564152500e-01,6.7365892300e-02,6.2275712018e-02,4.1164462367e-01,4.9210582449e+00,4.0111236175e+00,9.3964886577e+04,1.9422870486e-02
2.0500000000e+01,2.1550130639e-01,8.8163587973e-02,2.8798139884e-02,1.2936683575e-01,6.4702885918e-02,6.4790847222e-02,4.0867639685e-01,4.9324854164e+00,4.0456436470e+00,9.3803074949e+04,1.9405175648e-02
2.1000000000e+01,2.1336847176e-01,9.0403169653e-02,2.8302224660e-02,1.3306901985e-01,6.2099429139e-02,6.7395024526e-02,4.0536266041e-01,4.9437875276e+00,4.0828903054e+00,9.3711580640e+04,1.9746570999e-02
2.1500000000e+01,2.1126943602e-01,9.2430532252e-02,2.7817428236e-02,1.3654740599e-01,5.9581781414e-02,6.9932996294e-02,4.0242041979e-01,4.9520221061e+00,4.1155652670e+00,9.3542519065e+04,2.0274969258e-02
2.2000000000e+01,2.0842963580e-01,9.4806485603e-02,2.7233546821e-02,1.4024095280e-01,5.6919373614e-02,7.2452955147e-02,3.9991705022e-01,4.9575435560e+00,4.1448497910e+00,9.3329349713e+04,2.0702366999e-02
2.2500000000e+01,2.0566248890e-01,9.7116223572e-02,2.6772984516e-02,1.4402478131e-01,5.4311073362e-02,7.5045613595e-02,3.9706683475e-01,4.9635326155e+00,4.1765484042e+00,9.3230768931e+04,2.1007910858e-02
2.3000000000e+01,2.0340816641e-01,9.9334969979e-02,2.6354448554e-02,1.4804969141e-01,5.1741147382e-02,7.7798785775e-02,3.9331279049e-01,4.9702963117e+00,4.2144242577e+00,9.3160105855e+04,2.1293757997e-02
2.3500000000e+01,2.0063018827e-01,1.0188391508e-01,2.5912907561e-02,1.5187164440e-01,4.9274963617e-02,8.0443740181e-02,3.8998264089e-01,4.9748657287e+00,4.2489013675e+00,9.3022063946e+04,2.1864993156e-02
2.4000000000e+01,1.9820802082e-01,1.0416458981e-01,2.5486282364e-02,1.5542068165e-01,4.6841192315e-02,8.3145741721e-02,3.8673349132e-01,4.9772932917e+00,4.2806033957e+00,9.2825559743e+04,2.2446067869e-02
2.4500000000e+01,1.9570222426e-01,1.0654373942e-01,2.5030141758e-02,1.5895930738e-01,4.4442562897e-02,8.5731406644e-02,3.8359061765e-01,4.9776546932e+00,4.3101167664e+00,9.2633569063e+04,2.2902209058e-02
2.5000000000e+01,1.9341265376e-01,1.0895966735e-01,2.4629246946e-02,1.6244246810e-01,4.2124013572e-02,8.8295144291e-02,3.8013680599e-01,4.9779524057e+00,4.3412335410e+00,9.2433389806e+04,2.3222290854e-02
2.5500000000e+01,1.9086972237e-01,1.1145456717e-01,2.4272703363e-02,1.6625481302e-01,3.9696619287e-02,9.0946919007e-02,3.7650465578e-01,4.9766778012e+00,4.3728058750e+00,9.2288055168e+04,2.4055915259e-02
2.6000000000e+01,1.8793492092e-01,1.1377489125e-01,2.3951239939e-02,1.6984611867e-01,3.7344051767e-02,9.3808565470e-02,3.7334021198e-01,4.9736295378e+00,4.4001851268e+00,9.2112393975e+04,2.5026881342e-02
2.6500000000e+01,1.8524805018e-01,1.1610342752e-01,2.3622775594e-02,1.7348597598e-01,3.5124455088e-02,9.6684012704e-02,3.6973130292e-01,4.9710166159e+00,4.4299726612e+00,9.1988038089e+04,2.5202466176e-02
2.7000000000e+01,1.8246948362e-01,1.1847572733e-01,2.3320905717e-02,1.7735674145e-01,3.2933336712e-02,9.9289987439e-02,3.6615381773e-01,4.9660916233e+00,4.4574679114e+00,9.1846415020e+04,2.5874245851e-02
2.7500000000e+01,1.7973258365e-01,1.2081867048e-01,2.3080691379e-02,1.8095483216e-01,3.0803529503e-02,1.0211546739e-01,3.6249422543e-01,4.9610512403e+00,4.4851735692e+00,9.1710638697e+04,2.6388511142e-02
2.8000000000e+01,1.7689208695e-01,1.2326092332e-01,2.2855706679e-02,1.8483555643e-01,2.8678594221e-02,1.0483138558e-01,3.5864574682e-01,4.9546060539e+00,4.5124422406e+00,9.1593189462e+04,2.6896182252e-02
2.8500000000e+01,1.7379140183e-01,1.2545079274e-01,2.2673255602e-02,1.8831634823e-01,2.6651250430e-02,1.0779083014e-01,3.5532612104e-01,4.9466625281e+00,4.5350593488e+00,9.1473353610e+04,2.7392600758e-02
2.9000000000e+01,1.7088902264e-01,1.2783652489e-01,2.2514288055e-02,1.9229381882e-01,2.4658161695e-02,1.1038843990e-01,3.5141974401e-01,4.9379003665e+00,4.5595786662e+00,9.1333133273e+04,2.7754411021e-02
2.9500000000e+01,1.6774726663e-01,1.3014877609e-01,2.2384524671e-02,1.9608574671e-01,2.2699520633e-02,1.1310995583e-01,3.4782420944e-01,4.9273126403e+00,4.5804460846e+00,9.1236203223e+04,2.8179954522e-02
3.0000000000e+01,1.6491806371e-01,1.3269716215e-01,2.2300492833e-02,2.0004630068e-01,2.0854896450e-02,1.1611605576e-01,3.4306702841e-01,4.9187641749e+00,4.6096716705e+00,9.1220673650e+04,2.8473990537e-02
3.0500000000e+01,1.6184118390e-01,1.3503975410e-01,2.2305467047e-02,2.0345575848e-01,1.9085198255e-02,1.1883679769e-01,3.3943584053e-01,4.9073150829e+00,4.6291323703e+00,9.1116866381e+04,2.9124221311e-02
3.1000000000e+01,1.5878479768e-01,1.3747499350e-01,2.2290271620e-02,2.0702955718e-01,1.7376153694e-02,1.2158430895e-01,3.3545991739e-01,4.8949362605e+00,4.6492574463e+00,9.1070743330e+04,2.9607673101e-02
3.1500000000e+01,1.5579489817e-01,1.3971755949e-01,2.2316367694e-02,2.1018632152e-01,1.5775465165e-02,1.2459847151e-01,3.3161091646e-01,4.8821628471e+00,4.6683422672e+00,9.0959825437e+04,3.0217051175e-02
3.2000000000e+01,1.5273580246e-01,1.4194173745e-01,2.2373083271e-02,2.1359821453e-01,1.4228934940e-02,1.2761898467e-01,3.2750324268e-01,4.8682488279e+00,4.6871804787e+00,9.0920222499e+04,3.0994561694e-02
3.2500000000e+01,1.4965779850e-01,1.4422920808e-01,2.2528386407e-02,2.1721326806e-01,1.2739302700e-02,1.3050888942e-01,3.2312314684e-01,4.8539858215e+00,4.7060577239e+00,9.0905471104e+04,3.1675894687e-02
3.3000000000e+01,1.4662755787e-01,1.4668546607e-01,2.2730614938e-02,2.2066067010e-01,1.1380148254e-02,1.3316647372e-01,3.1874906906e-01,4.8399548623e+00,4.7239363398e+00,9.0879776886e+04,3.2115956549e-02
3.3500000000e+01,1.4362386840e-01,1.4888840684e-01,2.2945703456e-02,2.2356644495e-01,1.0091796829e-02,1.3566273808e-01,3.1522104144e-01,4.8234777247e+00,4.7354188492e+00,9.0709572716e+04,3.2602148111e-02
3.4000000000e+01,1.4054351181e-01,1.5087961025e-01,2.3217738235e-02,2.2705376512e-01,8.8853977880e-03,1.3870172934e-01,3.1071824746e-01,4.8078634940e+00,4.7512131648e+00,9.0761184681e+04,3.3047743699e-02
3.4500000000e+01,1.3767101709e-01,1.5287594533e-01,2.3540057559e-02,2.3025412238e-01,7.7646431051e-03,1.4121217853e-01,3.0668203601e-01,4.7909529159e+00,4.7630274971e+00,9.0691247831e+04,3.3524476705e-02
3.5000000000e+01,1.3459399644e-01,1.5498623940e-01,2.3971268459e-02,2.3349569732e-01,6.7350518442e-03,1.4401399390e-01,3.0220375264e-01,4.7748630026e+00,4.7768348701e+00,9.0744592177e+04,3.4109500308e-02
3.5500000000e+01,1.3123528458e-01,1.5709082262e-01,2.4306458097e-02,2.3652054560e-01,5.8168463900e-03,1.4673141234e-01,2.9829863037e-01,4.7566392579e+00,4.7851694625e+00,9.0698069787e+04,3.4833137115e-02
3.6000000000e+01,1.2817191360e-01,1.5889129747e-01,2.4757909324e-02,2.3968789792e-01,4.9798502231e-03,1.4948022414e-01,2.9403090732e-01,4.7391890524e+00,4.7947594328e+00,9.0747745657e+04,3.5638767812e-02
3.6500000000e+01,1.2483023079e-01,1.6100436683e-01,2.5236092574e-02,2.4291172041e-01,4.2337156409e-03,1.5193617619e-01,2.8984769756e-01,4.7215666924e+00,4.8016401472e+00,9.0723673426e+04,3.5911042477e-02
3.7000000000e+01,1.2143167506e-01,1.6293475764e-01,2.5786288863e-02,2.4642642543e-01,3.6060957996e-03,1.5454942346e-01,2.8526533375e-01,4.7052204946e+00,4.8086368891e+00,9.0820493851e+04,3.6612909100e-02
3.7500000000e+01,1.1831803335e-01,1.6504915054e-01,2.6387009545e-02,2.4943762443e-01,3.0820376449e-03,1.5696798410e-01,2.8075816040e-01,4.6909775462e+00,4.8162742258e+00,9.0868974638e+04,3.7068749190e-02
3.8000000000e+01,1.1513936587e-01,1.6718048732e-01,2.7038047772e-02,2.5215924430e-01,2.6477616852e-03,1.5959171608e-01,2.7624337697e-01,4.6780392984e+00,4.8237251821e+00,9.0953430590e+04,3.7826808170e-02
3.8500000000e+01,1.1207112490e-01,1.6896359749e-01,2.7701870947e-02,2.5490436185e-01,2.3240778200e-03,1.6195910791e-01,2.7207585908e-01,4.6677935750e+00,4.8282660898e+00,9.0992814722e+04,3.7967607528e-02
3.9000000000e+01,1.0918947814e-01,1.7075726126e-01,2.8447421320e-02,2.5773705369e-01,2.1044571943e-03,1.6432041323e-01,2.6744391516e-01,4.6620221719e+00,4.8344233279e+00,9.1050008143e+04,3.8285419051e-02
3.9500000000e+01,1.0607495896e-01,1.7230580065e-01,2.9253315522e-02,2.6089753951e-01,1.9903000757e-03,1.6661063576e-01,2.6286744952e-01,4.6599441231e+00,4.8373014834e+00,9.1136447854e+04,3.8634486814e-02
4.0000000000e+01,1.0289585752e-01,1.7388400118e-01,3.0088902031e-02,2.6442995653e-01,1.9793080160e-03,1.6884380257e-01,2.5787817215e-01,4.6623226349e+00,4.8387476156e+00,9.1306656058e+04,3.8959551556e-02
4.0500000000e+01,9.9902436419e-02,1.7558547628e-01,3.1021722063e-02,2.6715553278e-01,2.0774947659e-03,1.7088861835e-01,2.5336871934e-01,4.6707055214e+00,4.8414866755e+00,9.1390678861e+04,3.9298131169e-02
4.1000000000e+01,9.6847921423e-02,1.7714591594e-01,3.2026879474e-02,2.6979665348e-01,2.2891694826e-03,1.7335096933e-01,2.4854249088e-01,4.6843513280e+00,4.8448363804e+00,9.1559143729e+04,3.9565075583e-02
4.1500000000e+01,9.3839483945e-02,1.7912638554e-01,3.3033965349e-02,2.7213868551e-01,2.6001548921e-03,1.7544582605e-01,2.4381549872e-01,4.7012846041e+00,4.8478545954e+00,9.1660916171e+04,3.9851554158e-02
4.2000000000e+01,9.0748885822e-02,1.8117456050e-01,3.4039569723e-02,2.7443092637e-01,3.0159534919e-03,1.7785924554e-01,2.3873085856e-01,4.7203354333e+00,4.8504594304e+00,9.1817678425e+04,4.0303174593e-02
4.2500000000e+01,8.7794695191e-02,1.8273879715e-01,3.5188796339e-02,2.7689252635e-01,3.5380579336e-03,1.8033092642e-01,2.3351620062e-01,4.7421731233e+00,4.8527040340e+00,9.2025395744e+04,4.0654744024e-02
4.3000000000e+01,8.4847801223e-02,1.8463147722e-01,3.6302513281e-02,2.7927034644e-01,4.1647628278e-03,1.8242698296e-01,2.2835611606e-01,4.7640065194e+00,4.8533983531e+00,9.2194963021e+04,4.1525119074e-02
4.3500000000e+01,8.1988855998e-02,1.8617272869e-01,3.7489776856e-02,2.8108798045e-01,4.8968254335e-03,1.8478141577e-01,2.2358241680e-01,4.7871941395e+00,4.8554144688e+00,9.2378843140e+04,4.2203076587e-02
4.4000000000e+01,7.8983909281e-02,1.8774775923e-01,3.8762827095e-02,2.8281361267e-01,5.7412428804e-03,1.8702946072e-01,2.1892118813e-01,4.8107345449e+00,4.8564142144e+00,9.2588477872e+04,4.2679886221e-02
4.4500000000e+01,7.6027336720e-02,1.8949714305e-01,4.0146875176e-02,2.8481995265e-01,6.6986894320e-03,1.8895552299e-01,2.1385447998e-01,4.8346904611e+00,4.8565779469e+00,9.2878382858e+04,4.3044138157e-02
4.5000000000e+01,7.3200320421e-02,1.9080442063e-01,4.1615121257e-02,2.8694720683e-01,7.7390319436e-03,1.9066954024e-01,2.0902435868e-01,4.8574489895e+00,4.8557577641e+00,9.3140632500e+04,4.3883888213e-02
4.5500000000e+01,7.0265917907e-02,1.9223355103e-01,4.3133246536e-02,2.8841461385e-01,8.8877955340e-03,1.9261318849e-01,2.0445168666e-01,4.8795440887e+00,4.8564003864e+00,9.3357925760e+04,4.4932966559e-02
4.6000000000e+01,6.7380025738e-02,1.9336815564e-01,4.4669916916e-02,2.9008682065e-01,1.0116659896e-02,1.9485185372e-01,1.9952656744e-01,4.9003010495e+00,4.8553701920e+00,9.3691175439e+04,4.5731880166e-02
4.6500000000e+01,6.4605494310e-02,1.9455783007e-01,4.6266509756e-02,2.9144919405e-01,1.1434203740e-02,1.9660429059e-01,1.9508247749e-01,4.9206754879e+00,4.8555238186e+00,9.3903349595e+04,4.6442110891e-02
4.7000000000e+01,6.1879211450e-02,1.9574820346e-01,4.7998752132e-02,2.9272207811e-01,1.2867176380e-02,1.9848180804e-01,1.9030277043e-01,4.9407196992e+00,4.8564381526e+00,9.4218160963e+04,4.7231322971e-02
4.7500000000e+01,5.9289944474e-02,1.9653393138e-01,4.9680324988e-02,2.9436096186e-01,1.4398648346e-02,2.0015415069e-01,1.8558203826e-01,4.9589999642e+00,4.8551445226e+00,9.4487563133e+04,4.8259076228e-02
4.8000000000e+01,5.6668539254e-02,1.9764038913e-01,5.1383261190e-02,2.9589921223e-01,1.5987330543e-02,2.0172979538e-01,1.8069147227e-01,4.9753621767e+00,4.8527307039e+00,9.4800822039e+04,4.9092543774e-02
4.8500000000e+01,5.4052070082e-02,1.9838386871e-01,5.3051683425e-02,2.9704533638e-01,1.7686860885e-02,2.0328976628e-01,1.7649041425e-01,4.9907726063e+00,4.8516223706e+00,9.5025206938e+04,4.9796503756e-02
4.9000000000e+01,5.1624799449e-02,1.9897109380e-01,5.4982173476e-02,2.9847261773e-01,1.9483061156e-02,2.0450804825e-01,1.7195820615e-01,5.0067204115e+00,4.8511588037e+00,9.5297731945e+04,5.0185139369e-02
4.9500000000e+01,4.9119356121e-02,1.9988643664e-01,5.6854922888e-02,2.9920243162e-01,2.1297210872e-02,2.0632164720e-01,1.6731799467e-01,5.0195643656e+00,4.8510866615e+00,9.5638549879e+04,5.0857388635e-02
5.0000000000e+01,4.6703075811e-02,2.0068375409e-01,5.8848007679e-02,3.0045271629e-01,2.3252819070e-02,2.0722932948e-01,1.6283029758e-01,5.0320472284e+00,4.8499318664e+00,9.5945172740e+04,5.1405024563e-02
5.0500000000e+01,4.4244777382e-02,2.0133493717e-01,6.0852499473e-02,3.0124367543e-01,2.5267199377e-02,2.0863939066e-01,1.5841752051e-01,5.0427822196e+00,4.8494471332e+00,9.6288159899e+04,5.1709909670e-02
5.1000000000e+01,4.1857918256e-02,2.0225307225e-01,6.2925322883e-02,3.0195927782e-01,2.7358480688e-02,2.0989608506e-01,1.5374984304e-01,5.0518940393e+00,4.8486903271e+00,9.6687601706e+04,5.2155086998e-02
5.1500000000e+01,3.9580321702e-02,2.0294797338e-01,6.5005057101e-02,3.0256378320e-01,2.9492313733e-02,2.1100874673e-01,1.4940180415e-01,5.0600115013e+00,4.8487112635e+00,9.7065622960e+04,5.2334419559e-02
5.2000000000e+01,3.7450279406e-02,2.0309505539e-01,6.7143379079e-02,3.0306546490e-01,3.1654790888e-02,2.1263369016e-01,1.4495734017e-01,5.0662597873e+00,4.8488427396e+00,9.7526111572e+04,5.3178473147e-02
5.2500000000e+01,3.5297294318e-02,2.0349811159e-01,6.9384904640e-02,3.0365894460e-01,3.3927475332e-02,2.1378026052e-01,1.4045300901e-01,5.0711628598e+00,4.8482375322e+00,9.7976021456e+04,5.3739146774e-02
5.3000000000e+01,3.3209687717e-02,2.0425487221e-01,7.1702787781e-02,3.0393317853e-01,3.6201104063e-02,2.1481300855e-01,1.3588536115e-01,5.0739514128e+00,4.8482595855e+00,9.8423873677e+04,5.4655290220e-02
5.3500000000e+01,3.1139676027e-02,2.0462783915e-01,7.3893551643e-02,3.0440367319e-01,3.8544154595e-02,2.1583817893e-01,1.3155292647e-01,5.0751065986e+00,4.8463224135e+00,9.8814480902e+04,5.4783558612e-02
5.4000000000e+01,2.9166350381e-02,2.0450677198e-01,7.6181823301e-02,3.0550624628e-01,4.0849104289e-02,2.1661007372e-01,1.2717963005e-01,5.0738371091e+00,4.8408647018e+00,9.9293022780e+04,5.4924468778e-02
5.4500000000e+01,2.7289664552e-02,2.0475263156e-01,7.8619049579e-02,3.0552187149e-01,4.3307757509e-02,2.1728792319e-01,1.2322110212e-01,5.0737053552e+00,4.8434129845e+00,9.9706483458e+04,5.5593848369e-02
5.5000000000e+01,2.5418277706e-02,2.0480631726e-01,8.1001158159e-02,3.0571830840e-01,4.5815895558e-02,2.1795632369e-01,1.1928371923e-01,5.0708121750e+00,4.8438054591e+00,1.0013308462e+05,5.6364213383e-02
5.5500000000e+01,2.3690019537e-02,2.0468606179e-01,8.3301385353e-02,3.0599510137e-01,4.8390563403e-02,2.1882896189e-01,1.1510790665e-01,5.0668897078e+00,4.8424434713e+00,1.0056031986e+05,5.6626892256e-02
5.6000000000e+01,2.2027307107e-02,2.0462255306e-01,8.5671937093e-02,3.0600446419e-01,5.0903923498e-02,2.1964324988e-01,1.1112656517e-01,5.0611378861e+00,4.8422050187e+00,1.0097300909e+05,5.7369340828e-02
5.6500000000e+01,2.0381770889e-02,2.0461995104e-01,8.8047738933e-02,3.0570725131e-01,5.3431467184e-02,2.2044287141e-01,1.0736894924e-01,5.0536692778e+00,4.8432684129e+00,1.0138850957e+05,5.8358512664e-02
5.7000000000e+01,1.8805146183e-02,2.0483313152e-01,9.0467700851e-02,3.0557270577e-01,5.6048645485e-02,2.2063898916e-01,1.0363368103e-01,5.0454142888e+00,4.8442035650e+00,1.0177330005e+05,5.8868341270e-02
