time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,ipr,qfi,entropy
5.3250000000e+02,4.1599833825e-03,1.2434047583e-02,6.5798192912e-01,2.7317564434e-01,2.8364090272e-02,9.8143598819e-04,2.2902869311e-02,2.3881660544e+00,1.9643776266e+00,2.3658791292e+03,6.8440164941e-02
5.3300000000e+02,4.1353263924e-03,1.2401552255e-02,6.5817796676e-01,2.7301609367e-01,2.8385077181e-02,9.8105945635e-04,2.2902924288e-02,2.3862831074e+00,1.9637177932e+00,2.3420952491e+03,6.8974484899e-02
5.3350000000e+02,4.1255134367e-03,1.2404008048e-02,6.5821552200e-01,2.7285900177e-01,2.8518482505e-02,9.7915679041e-04,2.2898315450e-02,2.3859325664e+00,1.9638294702e+00,2.3328763255e+03,6.9892987417e-02
5.3400000000e+02,4.1126711642e-03,1.2397725725e-02,6.5832680463e-01,2.7264145889e-01,2.8611477989e-02,9.7882880144e-04,2.2931032810e-02,2.3856701535e+00,1.9636968554e+00,2.3254599141e+03,7.0464189504e-02
5.3450000000e+02,4.0950488539e-03,1.2344239256e-02,6.5898083472e-01,2.7194472811e-01,2.8688820356e-02,9.7707691567e-04,2.2969251786e-02,2.3839391942e+00,1.9618213288e+00,2.3109686513e+03,7.0781750586e-02
5.3500000000e+02,4.0857078764e-03,1.2345924666e-02,6.5829706041e-01,2.7249792825e-01,2.8765115321e-02,9.7749139956e-04,2.3030772083e-02,2.3850994200e+00,1.9641038058e+00,2.3097682586e+03,7.1155137740e-02
5.3550000000e+02,4.0716527190e-03,1.2327737275e-02,6.5803477105e-01,2.7258753710e-01,2.8917223811e-02,9.7764014369e-04,2.3083437899e-02,2.3858250972e+00,1.9652068635e+00,2.3038962506e+03,7.1534782072e-02
5.3600000000e+02,4.0618570410e-03,1.2324366209e-02,6.5723348950e-01,2.7323817075e-01,2.9025491842e-02,9.7895245550e-04,2.3137672204e-02,2.3868417764e+00,1.9678758601e+00,2.3017497460e+03,7.2661955233e-02
5.3650000000e+02,4.0527615672e-03,1.2308681932e-02,6.5689693627e-01,2.7342414475e-01,2.9137790283e-02,9.7749855017e-04,2.3202186644e-02,2.3878361730e+00,1.9691606438e+00,2.2933501703e+03,7.2697536949e-02
5.3700000000e+02,4.0322680895e-03,1.2297350060e-02,6.5703403377e-01,2.7326942046e-01,2.9105627768e-02,9.7736568083e-04,2.3283934173e-02,2.3869502372e+00,1.9687844652e+00,2.2764870933e+03,7.2953477443e-02
5.3750000000e+02,4.0245555479e-03,1.2323640834e-02,6.5660128336e-01,2.7355913275e-01,2.9173226744e-02,9.7827554100e-04,2.3339885226e-02,2.3882962299e+00,1.9703474607e+00,2.2726392283e+03,7.3060722772e-02
5.3800000000e+02,4.0045871977e-03,1.2288487262e-02,6.5695324989e-01,2.7329674616e-01,2.9128314951e-02,9.7664893714e-04,2.3351965601e-02,2.3865474921e+00,1.9691223712e+00,2.2563083868e+03,7.2967769421e-02
5.3850000000e+02,3.9953427383e-03,1.2278995039e-02,6.5744302463e-01,2.7283405220e-01,2.9117202410e-02,9.7386312311e-04,2.3357519854e-02,2.3848955872e+00,1.9676099109e+00,2.2422529836e+03,7.3364530221e-02
5.3900000000e+02,3.9821728614e-03,1.2241026585e-02,6.5711321968e-01,2.7320407639e-01,2.9129220944e-02,9.7371321184e-04,2.3356570323e-02,2.3841985989e+00,1.9685080434e+00,2.2324640732e+03,7.3369266403e-02
5.3950000000e+02,3.9761438293e-03,1.2247397281e-02,6.5683019299e-01,2.7334956108e-01,2.9214021308e-02,9.7156165731e-04,2.3411121856e-02,2.3851332888e+00,1.9696121268e+00,2.2330594686e+03,7.3309185898e-02
5.4000000000e+02,3.9732658113e-03,1.2240401331e-02,6.5635806509e-01,2.7377672097e-01,2.9266300055e-02,9.6953123633e-04,2.3415715508e-02,2.3851682959e+00,1.9710998567e+00,2.2248550861e+03,7.3718594705e-02
5.4050000000e+02,3.9652162727e-03,1.2216354040e-02,6.5683973052e-01,2.7322996436e-01,2.9304029949e-02,9.6942897417e-04,2.3475275884e-02,2.3848760982e+00,1.9697883251e+00,2.2087585924e+03,7.3266654635e-02
5.4100000000e+02,3.9643681865e-03,1.2204995432e-02,6.5669051709e-01,2.7336436951e-01,2.9336538674e-02,9.6743030617e-04,2.3471780796e-02,2.3848937314e+00,1.9702582239e+00,2.2004407675e+03,7.3092248034e-02
5.4150000000e+02,3.9552671004e-03,1.2207884245e-02,6.5641473832e-01,2.7358845372e-01,2.9313997777e-02,9.6373630497e-04,2.3555922535e-02,2.3854161407e+00,1.9711784226e+00,2.1954780465e+03,7.2819286914e-02
5.4200000000e+02,3.9373235026e-03,1.2195312807e-02,6.5584660500e-01,2.7402313437e-01,2.9434711375e-02,9.6419212025e-04,2.3598720821e-02,2.3859154979e+00,1.9731185986e+00,2.1963491123e+03,7.3613198183e-02
5.4250000000e+02,3.9178806884e-03,1.2137965314e-02,6.5603451169e-01,2.7382909501e-01,2.9489501827e-02,9.6206346133e-04,2.3628982005e-02,2.3846854438e+00,1.9725608156e+00,2.1867665683e+03,7.3601995109e-02
5.4300000000e+02,3.8924307117e-03,1.2091693376e-02,6.5653634493e-01,2.7337325322e-01,2.9468226963e-02,9.5995277614e-04,2.3678098018e-02,2.3825310059e+00,1.9709706840e+00,2.1690240121e+03,7.3905008871e-02
5.4350000000e+02,3.8822082515e-03,1.2087485064e-02,6.5680302103e-01,2.7306453812e-01,2.9485467483e-02,9.5775759802e-04,2.3719522455e-02,2.3814813833e+00,1.9702548455e+00,2.1592473645e+03,7.4510693229e-02
5.4400000000e+02,3.8684950413e-03,1.2085452618e-02,6.5651430896e-01,2.7331668848e-01,2.9485048145e-02,9.5655023360e-04,2.3773456527e-02,2.3810260111e+00,1.9711831405e+00,2.1449211826e+03,7.5042476116e-02
5.4450000000e+02,3.8633470370e-03,1.2087874349e-02,6.5631845613e-01,2.7354380362e-01,2.9463186745e-02,9.5448133973e-04,2.3768850775e-02,2.3805713806e+00,1.9717055553e+00,2.1343184200e+03,7.4948402703e-02
5.4500000000e+02,3.8568913115e-03,1.2083163227e-02,6.5635644413e-01,2.7348229549e-01,2.9497536191e-02,9.5341931718e-04,2.3770250334e-02,2.3800484629e+00,1.9716350153e+00,2.1202551778e+03,7.5297237357e-02
5.4550000000e+02,3.8434137329e-03,1.2020497209e-02,6.5636414791e-01,2.7354403943e-01,2.9501401491e-02,9.5165299949e-04,2.3774847236e-02,2.3784370166e+00,1.9714689719e+00,2.1062965231e+03,7.5321821195e-02
5.4600000000e+02,3.8201981550e-03,1.1944990490e-02,6.5643323477e-01,2.7367388056e-01,2.9465723560e-02,9.4440159056e-04,2.3717570875e-02,2.3752342824e+00,1.9708670172e+00,2.0895488163e+03,7.5411101691e-02
5.4650000000e+02,3.8167833205e-03,1.1936437993e-02,6.5624482333e-01,2.7380527950e-01,2.9491353633e-02,9.4590759256e-04,2.3759414629e-02,2.3752696950e+00,1.9715357939e+00,2.0829034809e+03,7.5796009714e-02
5.4700000000e+02,3.8076633414e-03,1.1914399251e-02,6.5649555529e-01,2.7350171375e-01,2.9545145286e-02,9.4285128572e-04,2.3792671789e-02,2.3746208198e+00,1.9708862708e+00,2.0704243124e+03,7.6182890308e-02
5.4750000000e+02,3.7990770070e-03,1.1908550903e-02,6.5604480015e-01,2.7391243545e-01,2.9585571201e-02,9.4096610433e-04,2.3808599181e-02,2.3748126717e+00,1.9723006565e+00,2.0667989447e+03,7.6528586788e-02
5.4800000000e+02,3.7803636003e-03,1.1858341217e-02,6.5665631001e-01,2.7348128549e-01,2.9485316332e-02,9.3827333431e-04,2.3800110024e-02,2.3714405529e+00,1.9701283471e+00,2.0477577449e+03,7.6688211417e-02
5.4850000000e+02,3.7684907705e-03,1.1835227253e-02,6.5693381600e-01,2.7322357870e-01,2.9487228013e-02,9.3697413215e-04,2.3814685133e-02,2.3701229526e+00,1.9692600458e+00,2.0364655745e+03,7.6863844623e-02
5.4900000000e+02,3.7542521335e-03,1.1806697440e-02,6.5711182090e-01,2.7307779414e-01,2.9490738847e-02,9.3411974172e-04,2.3824576802e-02,2.3684966617e+00,1.9686624142e+00,2.0211528240e+03,7.7361338443e-02
5.4950000000e+02,3.7497071748e-03,1.1797136335e-02,6.5675189675e-01,2.7335212619e-01,2.9531658811e-02,9.3384598023e-04,2.3883628763e-02,2.3690793149e+00,1.9698956987e+00,2.0164467137e+03,7.7458456970e-02
5.5000000000e+02,3.7350851277e-03,1.1739628326e-02,6.5717707626e-01,2.7303055914e-01,2.9522990791e-02,9.3001649124e-04,2.3864643865e-02,2.3665383510e+00,1.9684219505e+00,1.9977505599e+03,7.7811726761e-02
5.5050000000e+02,3.7195167831e-03,1.1706606010e-02,6.5748960817e-01,2.7282446500e-01,2.9496670671e-02,9.2768217269e-04,2.3835451191e-02,2.3646376772e+00,1.9672813727e+00,1.9808638055e+03,7.7583694337e-02
5.5100000000e+02,3.7135692088e-03,1.1661012781e-02,6.5737278908e-01,2.7307003147e-01,2.9456240039e-02,9.2539707827e-04,2.3800960347e-02,2.3626910950e+00,1.9673769249e+00,1.9634325789e+03,7.7794527016e-02
5.5150000000e+02,3.7156879737e-03,1.1651654984e-02,6.5732770208e-01,2.7313398650e-01,2.9425387991e-02,9.2432765554e-04,2.3821252819e-02,2.3621221193e+00,1.9674752347e+00,1.9522630316e+03,7.7739939394e-02
5.5200000000e+02,3.7108542614e-03,1.1621602106e-02,6.5693319856e-01,2.7349486909e-01,2.9428202427e-02,9.2213888820e-04,2.3889134664e-02,2.3618044187e+00,1.9687090894e+00,1.9463575115e+03,7.8042675095e-02
5.5250000000e+02,3.6905709987e-03,1.1581712433e-02,6.5736453115e-01,2.7327327082e-01,2.9361720502e-02,9.1759021435e-04,2.3810603884e-02,2.3586812953e+00,1.9670168212e+00,1.9243513638e+03,7.7643538462e-02
5.5300000000e+02,3.6750065751e-03,1.1571521548e-02,6.5791040990e-01,2.7277704902e-01,2.9353121963e-02,9.1450458884e-04,2.3798386401e-02,2.3565405854e+00,1.9652943290e+00,1.9106938926e+03,7.7757461103e-02
5.5350000000e+02,3.6642573839e-03,1.1580408692e-02,6.5858155070e-01,2.7219436141e-01,2.9318437024e-02,9.0979635613e-04,2.3751188433e-02,2.3544459159e+00,1.9631266726e+00,1.8919029221e+03,7.7658390660e-02
5.5400000000e+02,3.6489513232e-03,1.1512242576e-02,6.5873802543e-01,2.7219710443e-01,2.9244635750e-02,9.0523999684e-04,2.3753800490e-02,2.3516760725e+00,1.9623495468e+00,1.8754720780e+03,7.7699713033e-02
5.5450000000e+02,3.6384625764e-03,1.1455569860e-02,6.5954743603e-01,2.7163257462e-01,2.9123784318e-02,9.0016159345e-04,2.3702011003e-02,2.3472256770e+00,1.9594690302e+00,1.8478225197e+03,7.8012948578e-02
5.5500000000e+02,3.6207141228e-03,1.1422818714e-02,6.5981215915e-01,2.7156552077e-01,2.9015806199e-02,8.9494391320e-04,2.3668037130e-02,2.3439596306e+00,1.9583022551e+00,1.8242417994e+03,7.8507603661e-02
5.5550000000e+02,3.6144508436e-03,1.1398168230e-02,6.6005126468e-01,2.7150080214e-01,2.8970847077e-02,8.8926638281e-04,2.3575200648e-02,2.3409836233e+00,1.9572565280e+00,1.8049175656e+03,7.8994108610e-02
5.5600000000e+02,3.6003692245e-03,1.1369249421e-02,6.5989296897e-01,2.7186833328e-01,2.8887357673e-02,8.8528469964e-04,2.3496436731e-02,2.3380259383e+00,1.9573275607e+00,1.7867363574e+03,7.9688592824e-02
5.5650000000e+02,3.5952920786e-03,1.1366281178e-02,6.5981756906e-01,2.7196549317e-01,2.8870099959e-02,8.8048592532e-04,2.3504778626e-02,2.3375538974e+00,1.9575091133e+00,1.7816341692e+03,7.9394378142e-02
5.5700000000e+02,3.5909500439e-03,1.1369662726e-02,6.5977070601e-01,2.7197665162e-01,2.8885538452e-02,8.7926475304e-04,2.3527226396e-02,2.3371431159e+00,1.9577152093e+00,1.7772144966e+03,7.9821271203e-02
5.5750000000e+02,3.5789763471e-03,1.1350576576e-02,6.6016707386e-01,2.7177139979e-01,2.8753669511e-02,8.7465186881e-04,2.3503652054e-02,2.3346415330e+00,1.9561744008e+00,1.7590942550e+03,7.9411226680e-02
5.5800000000e+02,3.5688599312e-03,1.1337473645e-02,6.6023344317e-01,2.7187357822e-01,2.8684209555e-02,8.6976287776e-04,2.3432672597e-02,2.3323226956e+00,1.9556560942e+00,1.7456312616e+03,7.9405914882e-02
5.5850000000e+02,3.5690884501e-03,1.1325028663e-02,6.6066673374e-01,2.7164503120e-01,2.8603344840e-02,8.6329581318e-04,2.3327477292e-02,2.3292111686e+00,1.9539813227e+00,1.7274104742e+03,7.9794087766e-02
5.5900000000e+02,3.5545412953e-03,1.1303195262e-02,6.6083653347e-01,2.7158217495e-01,2.8559049985e-02,8.5736038701e-04,2.3307144649e-02,2.3267492000e+00,1.9532708235e+00,1.7119530342e+03,8.0330533495e-02
5.5950000000e+02,3.5425006661e-03,1.1282147810e-02,6.6112859818e-01,2.7140803900e-01,2.8505285243e-02,8.5002448817e-04,2.3283404610e-02,2.3242724266e+00,1.9521772260e+00,1.6953756621e+03,8.0362652611e-02
5.6000000000e+02,3.5328797844e-03,1.1263399334e-02,6.6125330185e-01,2.7130519258e-01,2.8523319780e-02,8.4493304340e-04,2.3276973631e-02,2.3228563234e+00,1.9517606990e+00,1.6824210795e+03,8.0441316178e-02
5.6050000000e+02,3.5339934158e-03,1.1250081948e-02,6.6137497440e-01,2.7114937760e-01,2.8568403189e-02,8.4276612887e-04,2.3280403312e-02,2.3222991864e+00,1.9514604032e+00,1.6810033027e+03,8.0668457036e-02
5.6100000000e+02,3.5240382387e-03,1.1210326370e-02,6.6214779344e-01,2.7045558270e-01,2.8510856041e-02,8.3724151940e-04,2.3314161684e-02,2.3195388067e+00,1.9490094957e+00,1.6628411713e+03,8.0629482804e-02
5.6150000000e+02,3.5152050066e-03,1.1188364345e-02,6.6253736986e-01,2.7014993855e-01,2.8463328966e-02,8.3063860473e-04,2.3315154668e-02,2.3174938334e+00,1.9476899582e+00,1.6515974883e+03,8.0488773366e-02
5.6200000000e+02,3.5047617097e-03,1.1153754411e-02,6.6289402607e-01,2.6992134964e-01,2.8425654417e-02,8.2413991447e-04,2.3276313837e-02,2.3145626230e+00,1.9463841312e+00,1.6384785504e+03,8.0669199621e-02
5.6250000000e+02,3.4880769103e-03,1.1119664909e-02,6.6276502191e-01,2.7008712799e-01,2.8439546828e-02,8.1861346069e-04,2.3281947988e-02,2.3135939607e+00,1.9466922783e+00,1.6335148150e+03,8.0314821392e-02
5.6300000000e+02,3.4691361315e-03,1.1116017255e-02,6.6324774072e-01,2.6975392009e-01,2.8374741602e-02,8.1379325059e-04,2.3224650945e-02,2.3111337180e+00,1.9449746583e+00,1.6188402829e+03,7.9808361419e-02
5.6350000000e+02,3.4605001177e-03,1.1097076048e-02,6.6391737809e-01,2.6926057220e-01,2.8323750102e-02,8.0704946967e-04,2.3133673975e-02,2.3077293195e+00,1.9426501928e+00,1.6001029469e+03,7.9994239555e-02
5.6400000000e+02,3.4483012943e-03,1.1073210368e-02,6.6467099479e-01,2.6861398214e-01,2.8295250220e-02,8.0313657331e-04,2.3095124613e-02,2.3045898907e+00,1.9402023411e+00,1.5883278480e+03,8.0331035761e-02
5.6450000000e+02,3.4293338567e-03,1.1040996119e-02,6.6503263996e-01,2.6837843075e-01,2.8270923516e-02,7.9471968912e-04,2.3052956110e-02,2.3021610722e+00,1.9388848988e+00,1.5745004734e+03,7.9747228960e-02
5.6500000000e+02,3.4267146884e-03,1.0999852544e-02,6.6558276919e-01,2.6791214142e-01,2.8247275446e-02,7.8679587491e-04,2.3044450842e-02,2.2995814211e+00,1.9370848343e+00,1.5590106226e+03,7.9855601516e-02
5.6550000000e+02,3.4195574298e-03,1.1014055421e-02,6.6582585539e-01,2.6766819626e-01,2.8224276108e-02,7.8150216449e-04,2.3066557226e-02,2.2990763374e+00,1.9363610212e+00,1.5551386675e+03,7.9421163342e-02
5.6600000000e+02,3.4101231154e-03,1.1034025853e-02,6.6604737307e-01,2.6751932526e-01,2.8213990048e-02,7.7482059511e-04,2.3000342056e-02,2.2979422514e+00,1.9355661018e+00,1.5460842993e+03,7.8876605668e-02
5.6650000000e+02,3.3981427285e-03,1.0996908276e-02,6.6674610347e-01,2.6690740831e-01,2.8179401770e-02,7.6781896560e-04,2.3004216476e-02,2.2952248590e+00,1.9333150432e+00,1.5360264723e+03,7.8881668019e-02
5.6700000000e+02,3.3797026541e-03,1.0967472060e-02,6.6731400497e-01,2.6641244214e-01,2.8153785774e-02,7.6003179438e-04,2.3012560612e-02,2.2923370079e+00,1.9314785963e+00,1.5252200368e+03,7.9056491455e-02
5.6750000000e+02,3.3737817357e-03,1.0965192254e-02,6.6788677742e-01,2.6599373760e-01,2.8069015299e-02,7.5417202105e-04,2.2957323674e-02,2.2893093980e+00,1.9294868608e+00,1.5112833084e+03,7.9287099259e-02
5.6800000000e+02,3.3625422886e-03,1.0925637903e-02,6.6877686411e-01,2.6526845365e-01,2.8030500248e-02,7.4681842588e-04,2.2889183373e-02,2.2850593856e+00,1.9265198210e+00,1.4922835758e+03,8.0061428494e-02
5.6850000000e+02,3.3459424524e-03,1.0916989924e-02,6.6907685206e-01,2.6510845218e-01,2.7980688602e-02,7.3912412092e-04,2.2831950667e-02,2.2823165691e+00,1.9253671303e+00,1.4787733729e+03,8.0262754607e-02
5.6900000000e+02,3.3315929000e-03,1.0892536806e-02,6.6954037936e-01,2.6488829942e-01,2.7857536501e-02,7.3250623330e-04,2.2757148784e-02,2.2785742576e+00,1.9235417382e+00,1.4631725539e+03,8.0281279927e-02
5.6950000000e+02,3.3256847303e-03,1.0875210520e-02,6.6973135455e-01,2.6481002137e-01,2.7806398140e-02,7.2864356409e-04,2.2722687120e-02,2.2762103649e+00,1.9227670164e+00,1.4532842746e+03,8.0804715981e-02
5.7000000000e+02,3.3056441600e-03,1.0852615177e-02,6.7011075511e-01,2.6457198320e-01,2.7772855690e-02,7.2156783822e-04,2.2664578825e-02,2.2732683786e+00,1.9213735506e+00,1.4416349210e+03,8.0604454943e-02
5.7050000000e+02,3.2891113973e-03,1.0818798548e-02,6.7082682383e-01,2.6397776673e-01,2.7734846121e-02,7.1466860489e-04,2.2637984771e-02,2.2700549251e+00,1.9190065465e+00,1.4258904851e+03,8.0711779831e-02
5.7100000000e+02,3.2717057607e-03,1.0776553353e-02,6.7187887209e-01,2.6312536204e-01,2.7628005451e-02,7.0838226945e-04,2.2611119035e-02,2.2659592119e+00,1.9154956702e+00,1.4048133909e+03,8.0360369330e-02
5.7150000000e+02,3.2669827420e-03,1.0790694020e-02,6.7220863114e-01,2.6285037393e-01,2.7596639356e-02,7.0312469971e-04,2.2583554110e-02,2.2642670997e+00,1.9144106771e+00,1.3958802666e+03,8.0642098208e-02
5.7200000000e+02,3.2475252993e-03,1.0786007264e-02,6.7277422373e-01,2.6253929629e-01,2.7468760555e-02,6.9796013691e-04,2.2486226723e-02,2.2600263071e+00,1.9122668311e+00,1.3749374978e+03,8.1213161981e-02
5.7250000000e+02,3.2370598032e-03,1.0753465071e-02,6.7346019447e-01,2.6196205236e-01,2.7448755316e-02,6.9356117936e-04,2.2444911804e-02,2.2566915501e+00,1.9100133309e+00,1.3640944156e+03,8.1760573176e-02
5.7300000000e+02,3.2274260502e-03,1.0734166464e-02,6.7382688418e-01,2.6166579300e-01,2.7420873427e-02,6.8736484482e-04,2.2437492032e-02,2.2548747915e+00,1.9087863044e+00,1.3571043869e+03,8.1280199809e-02
5.7350000000e+02,3.2177552568e-03,1.0727108796e-02,6.7404987496e-01,2.6155010302e-01,2.7358529539e-02,6.8047881974e-04,2.2416149613e-02,2.2525835327e+00,1.9079288811e+00,1.3472636098e+03,8.1603185376e-02
5.7400000000e+02,3.2130949848e-03,1.0712533426e-02,6.7419537203e-01,2.6147596901e-01,2.7305793519e-02,6.7515549846e-04,2.2422081526e-02,2.2505770523e+00,1.9073669090e+00,1.3397742796e+03,8.1924530335e-02
5.7450000000e+02,3.2019094750e-03,1.0695891936e-02,6.7456212050e-01,2.6123623881e-01,2.7245119789e-02,6.7248619130e-04,2.2386233300e-02,2.2483745202e+00,1.9060435886e+00,1.3349871999e+03,8.1567362973e-02
5.7500000000e+02,3.1774874555e-03,1.0705171285e-02,6.7508219356e-01,2.6077237765e-01,2.7234234127e-02,6.6915960102e-04,2.2359376319e-02,2.2456224028e+00,1.9043810608e+00,1.3266677477e+03,8.2098304471e-02
5.7550000000e+02,3.1641729491e-03,1.0691892346e-02,6.7618798415e-01,2.5992081418e-01,2.7152552532e-02,6.6116824496e-04,2.2221415596e-02,2.2412392417e+00,1.9006173365e+00,1.3052411724e+03,8.1769932558e-02
5.7600000000e+02,3.1519999961e-03,1.0665162949e-02,6.7648936379e-01,2.5976586046e-01,2.7071227436e-02,6.5556781320e-04,2.2200817551e-02,2.2387475749e+00,1.8994578954e+00,1.2962595144e+03,8.1593505803e-02
5.7650000000e+02,3.1450666943e-03,1.0651207565e-02,6.7667712022e-01,2.5974180253e-01,2.6961320867e-02,6.4894207804e-04,2.2174540050e-02,2.2362484278e+00,1.8986136050e+00,1.2832828763e+03,8.1745297904e-02
5.7700000000e+02,3.1355992479e-03,1.0645348149e-02,6.7719608086e-01,2.5941936203e-01,2.6857406339e-02,6.4193378675e-04,2.2104269590e-02,2.2332994687e+00,1.8967182880e+00,1.2713897852e+03,8.1552012585e-02
5.7750000000e+02,3.1351856468e-03,1.0651360184e-02,6.7830910768e-01,2.5845650179e-01,2.6770498586e-02,6.3591751219e-04,2.2041428594e-02,2.2302921130e+00,1.8931176865e+00,1.2560382216e+03,8.1126589273e-02
5.7800000000e+02,3.1191242804e-03,1.0609282792e-02,6.7940742945e-01,2.5760823482e-01,2.6663286933e-02,6.2938053514e-04,2.1963261195e-02,2.2255230057e+00,1.8893860613e+00,1.2390611080e+03,8.0957637280e-02
5.7850000000e+02,3.1127034155e-03,1.0593687102e-02,6.7961074538e-01,2.5762004631e-01,2.6556322527e-02,6.2266752097e-04,2.1883827744e-02,2.2226418377e+00,1.8884125807e+00,1.2229735603e+03,8.0927623538e-02
5.7900000000e+02,3.1080153418e-03,1.0607059052e-02,6.7991800791e-01,2.5738836539e-01,2.6512743391e-02,6.1715627898e-04,2.1848652635e-02,2.2208411710e+00,1.8873618391e+00,1.2128787951e+03,8.0918170480e-02
5.7950000000e+02,3.0935227214e-03,1.0616319356e-02,6.8073538987e-01,2.5663014836e-01,2.6517771842e-02,6.1266233542e-04,2.1794185506e-02,2.2181366657e+00,1.8847990669e+00,1.2038485585e+03,8.0834807612e-02
5.8000000000e+02,3.0863621547e-03,1.0595910819e-02,6.8121754662e-01,2.5637920972e-01,2.6432673065e-02,6.0704824353e-04,2.1681249377e-02,2.2144238305e+00,1.8829605385e+00,1.1893041263e+03,8.1077814641e-02
5.8050000000e+02,3.0821106850e-03,1.0585217131e-02,6.8225150359e-01,2.5556234101e-01,2.6358820122e-02,6.0080509066e-04,2.1559202376e-02,2.2103971569e+00,1.8794847393e+00,1.1732134240e+03,8.0997575515e-02
5.8100000000e+02,3.0804310151e-03,1.0603063551e-02,6.8250943956e-01,2.5529074571e-01,2.6365533870e-02,5.9596959712e-04,2.1554816690e-02,2.2092494344e+00,1.8787297931e+00,1.1660453156e+03,8.1448367861e-02
5.8150000000e+02,3.0727100013e-03,1.0625552499e-02,6.8298503320e-01,2.5486339458e-01,2.6357758289e-02,5.8996111615e-04,2.1505590315e-02,2.2073908485e+00,1.8772157507e+00,1.1559039596e+03,8.1555095937e-02
5.8200000000e+02,3.0582148308e-03,1.0604267632e-02,6.8391830118e-01,2.5420649677e-01,2.6259591774e-02,5.8456593101e-04,2.1368561887e-02,2.2027275990e+00,1.8739452774e+00,1.1361148384e+03,8.1692679862e-02
5.8250000000e+02,3.0518382513e-03,1.0602121461e-02,6.8497608089e-01,2.5331654540e-01,2.6173409005e-02,5.7894648402e-04,2.1301058502e-02,2.1991752502e+00,1.8704792625e+00,1.1229531261e+03,8.1431753780e-02
5.8300000000e+02,3.0390360167e-03,1.0604642288e-02,6.8624956746e-01,2.5234218694e-01,2.6051340597e-02,5.7328681275e-04,2.1139939890e-02,2.1943897099e+00,1.8661498762e+00,1.1046288491e+03,8.0942403701e-02
5.8350000000e+02,3.0329405735e-03,1.0615190938e-02,6.8667024225e-01,2.5210297172e-01,2.5963421696e-02,5.6972679104e-04,2.1045506034e-02,2.1921907031e+00,1.8645892473e+00,1.0919870263e+03,8.0439506948e-02
5.8400000000e+02,3.0296828777e-03,1.0592613090e-02,6.8729416619e-01,2.5167544858e-01,2.5920999642e-02,5.6533675519e-04,2.0921752864e-02,2.1893529929e+00,1.8623877161e+00,1.0805458400e+03,7.9849385077e-02
5.8450000000e+02,3.0236436810e-03,1.0575977251e-02,6.8778197624e-01,2.5142189837e-01,2.5834436608e-02,5.5786496221e-04,2.0804202887e-02,2.1862538552e+00,1.8605393450e+00,1.0678845556e+03,7.9565985760e-02
5.8500000000e+02,3.0134789371e-03,1.0574717980e-02,6.8853442422e-01,2.5087015784e-01,2.5754753776e-02,5.5365233297e-04,2.0698814923e-02,2.1829944227e+00,1.8579471228e+00,1.0551019579e+03,7.9167397683e-02
5.8550000000e+02,3.0031996128e-03,1.0556734849e-02,6.8919206651e-01,2.5040918752e-01,2.5664878131e-02,5.4843514327e-04,2.0625498239e-02,2.1793208771e+00,1.8556479319e+00,1.0394504014e+03,7.9265710925e-02
5.8600000000e+02,2.9926107876e-03,1.0552730775e-02,6.8996489791e-01,2.4978694217e-01,2.5598198500e-02,5.4457849180e-04,2.0560041357e-02,2.1758505487e+00,1.8530746330e+00,1.0304927914e+03,7.9581609960e-02
5.8650000000e+02,2.9823742039e-03,1.0544359427e-02,6.9055041920e-01,2.4945242639e-01,2.5485007014e-02,5.3909973472e-04,2.0446314032e-02,2.1720455611e+00,1.8509116555e+00,1.0136908845e+03,7.9670682754e-02
5.8700000000e+02,2.9749001583e-03,1.0545808155e-02,6.9113120875e-01,2.4910938068e-01,2.5363458396e-02,5.3284812335e-04,2.0342395730e-02,2.1690642970e+00,1.8487866411e+00,1.0040468349e+03,7.9054123137e-02
5.8750000000e+02,2.9666679161e-03,1.0528911271e-02,6.9172813642e-01,2.4875315054e-01,2.5234987807e-02,5.2699534430e-04,2.0261150709e-02,2.1650298447e+00,1.8466088497e+00,9.8879620534e+02,7.9320479777e-02
5.8800000000e+02,2.9636065649e-03,1.0542878000e-02,6.9231738228e-01,2.4830290950e-01,2.5149621920e-02,5.2203308427e-04,2.0201568651e-02,2.1627430565e+00,1.8446151285e+00,9.7856707830e+02,7.9049159441e-02
5.8850000000e+02,2.9573896429e-03,1.0549812494e-02,6.9267623427e-01,2.4810717294e-01,2.5046606886e-02,5.1846110635e-04,2.0144322658e-02,2.1606082199e+00,1.8432806836e+00,9.7071532285e+02,7.8764491929e-02
5.8900000000e+02,2.9509204911e-03,1.0556913020e-02,6.9328801610e-01,2.4765128681e-01,2.4965339613e-02,5.1436816472e-04,2.0073155805e-02,2.1576781548e+00,1.8411932055e+00,9.5889837727e+02,7.8803635121e-02
5.8950000000e+02,2.9475341438e-03,1.0568690206e-02,6.9368396793e-01,2.4736894973e-01,2.4906600081e-02,5.0962430478e-04,2.0014633602e-02,2.1554231255e+00,1.8398234479e+00,9.4741018248e+02,7.8965558016e-02
5.9000000000e+02,2.9409687755e-03,1.0570835501e-02,6.9466245768e-01,2.4656909882e-01,2.4811153575e-02,5.0587023560e-04,1.9939615412e-02,2.1522816947e+00,1.8365942432e+00,9.3615214748e+02,7.8456319165e-02
